danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,track_id,track_name,track_source_playlist,track_artists_id,track_artists_name,track_artists_followers,track_artists_genres,track_artists_popularity,release_date,release_date_precision,popularity,generated_timestamp
0.718,0.461,4,-7.676,0,0.0797,0.068,0.0,0.283,0.181,129.953,178176,4,0g2Bbgy7P41pFjMWJuzsf4,STAYING ALIVE (feat. Drake & Lil Baby),62y3BHKehWnb1hlaPclDAA,"0QHgL1lAIqAw0HtD7YldmP,3TVXtAsR1Inumwj472S9r4,5f7VJjfbwm532GiveGC0ZK",DJ Khaled|Drake|Lil Baby,10860995|83626299|16366093,hip hop|miami hip hop|pop rap|rap|canadian hip hop|canadian pop|hip hop|pop rap|rap|atl hip hop|atl trap|rap|trap,74|96|86,2022-08-05,day,67,2024-01-08
0.79,0.67,1,-5.527,1,0.105,0.377,2.32e-06,0.119,0.408,139.956,195950,4,0fX4oNGBWO3dSGUZcVdVV2,N95,62y3BHKehWnb1hlaPclDAA,2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,26526500,conscious hip hop|hip hop|rap|west coast rap,87,2022-05-13,day,81,2024-01-08
0.726,0.508,1,-7.67,1,0.0869,0.00124,0.0,0.204,0.173,149.979,216013,4,6x3gud5JkOSGYJpRUYN1Gg,Us vs. Them (feat. Gucci Mane),62y3BHKehWnb1hlaPclDAA,"0VRj0yCOv2FXJNP47XQnx5,3EW0kQ1skZiK1NHg3Spt9J,13y7CgLHjMVRMDqxdx0Xdo",Quavo|Takeoff|Gucci Mane,7128651|1651428|5220799,atl hip hop|melodic rap|rap|trap|atl hip hop|rap|trap|atl hip hop|dirty south rap|hip hop|pop rap|rap|southern hip hop|trap,77|69|76,2022-07-29,day,57,2024-01-08
0.819,0.651,1,-5.829,1,0.169,0.00639,0.0,0.122,0.501,139.957,185786,4,3GdWfmQBiiJrDUvSZS1bGv,Never Sleep (with Lil Baby feat. Travis Scott),62y3BHKehWnb1hlaPclDAA,"7rkW85dBwwrJtlHRDkJDAC,5f7VJjfbwm532GiveGC0ZK,0Y5tJX1MQlPlqiwlOH1tJY",NAV|Lil Baby|Travis Scott,3426047|16366093|26203362,canadian hip hop|canadian trap|melodic rap|rap|trap|atl hip hop|atl trap|rap|trap|hip hop|rap|slap house,72|86|91,2022-07-29,day,67,2024-01-08
0.66,0.373,11,-10.234,1,0.595,0.149,0.0,0.106,0.35,167.912,151776,4,2TSfStvlAMLw89u3tali79,Dah Dah DahDah,62y3BHKehWnb1hlaPclDAA,0Njy6yR9LykNKYg9yE23QN,Nardo Wick,977404,florida drill|florida rap|southern hip hop,67,2022-07-22,day,74,2024-01-08
0.899,0.582,11,-7.275,0,0.264,0.0395,0.0,0.1,0.505,149.973,283196,4,4wRJHXHDJnKSPr9IVn0BFR,To The Bone (feat. YoungBoy Never Broke Again),62y3BHKehWnb1hlaPclDAA,"0VRj0yCOv2FXJNP47XQnx5,3EW0kQ1skZiK1NHg3Spt9J,7wlFDEWiM5OoIAt8RSli8b",Quavo|Takeoff|YoungBoy Never Broke Again,7128651|1651428|12248282,atl hip hop|melodic rap|rap|trap|atl hip hop|rap|trap|baton rouge rap|rap,77|69|82,2022-10-07,day,68,2024-01-08
0.817,0.512,8,-6.943,1,0.0984,0.037,0.0,0.216,0.17,130.04,166039,4,3wspfG772mi1c25JpnNOVP,Walk,62y3BHKehWnb1hlaPclDAA,46SHBwWsqBkxI7EeeBEQG7,Kodak Black,10072386,florida drill|florida rap|melodic rap|miami hip hop|rap|trap|trap latino,80,2022-09-16,day,65,2024-01-08
0.825,0.414,2,-6.634,1,0.144,0.00265,0.0,0.357,0.106,72.993,200548,4,4A8cWXxKfIL3lAyUDzXbCF,Super Gremlin,62y3BHKehWnb1hlaPclDAA,46SHBwWsqBkxI7EeeBEQG7,Kodak Black,10072386,florida drill|florida rap|melodic rap|miami hip hop|rap|trap|trap latino,80,2021-10-30,day,73,2024-01-08
0.496,0.7,1,-5.199,0,0.284,0.0197,0.0,0.103,0.464,107.711,173783,3,6pr7X9UZCDn8CruopaNVha,BIG TIME (feat. Future & Lil Baby),62y3BHKehWnb1hlaPclDAA,"0QHgL1lAIqAw0HtD7YldmP,1RyvyyTE3xzB2ZywiAwp0i,5f7VJjfbwm532GiveGC0ZK",DJ Khaled|Future|Lil Baby,10860995|15692678|16366093,hip hop|miami hip hop|pop rap|rap|atl hip hop|hip hop|rap|southern hip hop|trap|atl hip hop|atl trap|rap|trap,74|88|86,2022-08-26,day,55,2024-01-08
0.773,0.422,1,-4.572,0,0.187,0.00783,0.00693,0.129,0.488,77.502,136267,1,3XOalgusokruzA5ZBA2Qcb,pushin P (feat. Young Thug),62y3BHKehWnb1hlaPclDAA,"2hlmm7s2ICUX0LVIhVFlZQ,1RyvyyTE3xzB2ZywiAwp0i,50co4Is1HCEo8bhOyUWKpn",Gunna|Future|Young Thug,6520604|15692678|9355686,atl hip hop|melodic rap|rap|trap|atl hip hop|hip hop|rap|southern hip hop|trap|atl hip hop|atl trap|gangster rap|melodic rap|rap|trap,84|88|83,2022-01-13,day,76,2024-01-08
0.739,0.74,5,-5.86,0,0.333,0.0045,0.0,0.161,0.488,75.575,279853,4,4yNoUQkYf1QF8iYlEzNynH,"Who Want Smoke?? (feat. G Herbo, Lil Durk & 21 Savage)",62y3BHKehWnb1hlaPclDAA,"0Njy6yR9LykNKYg9yE23QN,5QdEbQJ3ylBnc3gsIASAT5,3hcs9uc56yIGFCSy9leWe7,1URnnhqYAYcrqrcwql10ft",Nardo Wick|G Herbo|Lil Durk|21 Savage,977404|2002907|6859221|16213669,florida drill|florida rap|southern hip hop|chicago drill|chicago rap|drill|trap|chicago drill|chicago rap|drill|hip hop|rap|trap|atl hip hop|hip hop|rap,67|69|81|89,2021-10-08,day,68,2024-01-08
0.753,0.777,11,-5.701,0,0.32,0.0725,0.000714,0.125,0.669,157.148,171453,4,3zpGLSQ8QbbUnNjweWPLMD,Doja,62y3BHKehWnb1hlaPclDAA,"5IbEL2xjRtKsunfmsahLuO,13ubrt8QOOCPljQ2FL1Kca",$NOT|A$AP Rocky,1461350|13299639,aesthetic rap|cloud rap|florida rap|underground hip hop|east coast hip hop|hip hop|rap|trap,67|81,2022-02-04,day,59,2024-01-08
0.849,0.424,5,-9.579,0,0.324,0.0635,0.0,0.0834,0.153,145.887,242966,4,2BcMwX1MPV6ZHP4tUT9uq6,Knife Talk (with 21 Savage ft. Project Pat),62y3BHKehWnb1hlaPclDAA,"3TVXtAsR1Inumwj472S9r4,1URnnhqYAYcrqrcwql10ft,08Ld63UgKrJ0nZnCkzHtzc",Drake|21 Savage|Project Pat,83626299|16213669|795767,canadian hip hop|canadian pop|hip hop|pop rap|rap|atl hip hop|hip hop|rap|crunk|dirty south rap|gangster rap|memphis hip hop|trap,96|89|66,2021-09-03,day,83,2024-01-08
0.947,0.605,10,-8.621,0,0.346,0.0748,7.54e-06,0.0901,0.656,129.988,133613,4,6BczFLHW9aIf9aWn5NFuNL,Don't Play That,62y3BHKehWnb1hlaPclDAA,"6QtgPSJPSzcnn7dPZ4VINp,1URnnhqYAYcrqrcwql10ft",King Von|21 Savage,3799451|16213669,chicago rap|atl hip hop|hip hop|rap,75|89,2022-02-04,day,62,2024-01-08
0.744,0.608,2,-6.386,1,0.0442,0.0295,0.0,0.397,0.0692,130.045,221538,4,6OrTKLtcF7EBayOV2QqkSK,Hold That Heat (feat. Travis Scott),62y3BHKehWnb1hlaPclDAA,"23DYJsw4uSCguIqiTIDtcN,1RyvyyTE3xzB2ZywiAwp0i,0Y5tJX1MQlPlqiwlOH1tJY",Southside|Future|Travis Scott,98908|15692678|26203362,atl hip hop|atl trap|atl hip hop|hip hop|rap|southern hip hop|trap|hip hop|rap|slap house,59|88|91,2022-04-22,day,65,2024-01-08
0.677,0.558,8,-7.681,1,0.177,0.167,0.0,0.365,0.384,144.485,200426,4,02WDt2eCNOU2mt0DF5w678,Heavy (with Lil Uzi Vert),62y3BHKehWnb1hlaPclDAA,"2rAnv6brcXaglLZBB4XXEn,4O15NlyKLIASxsJ0PrXPfz",Nigo|Lil Uzi Vert,79603|16484624,|hip hop|melodic rap|philly rap|rage rap|rap,52|85,2022-03-18,day,51,2024-01-08
0.671,0.857,7,-5.435,1,0.292,0.266,0.0,0.668,0.597,118.574,309323,4,1BzXvBpIFWJgu0P8P6xmP4,Stick (with JID & J. Cole feat. Kenny Mason & Sheck Wes),62y3BHKehWnb1hlaPclDAA,"1iNqsUDUraNWrj00bqssQG,6U3ybJ9UHNKEdsH7ktGBZ7,6l3HvQ5sa6mXTsMTB19rO5,4mwdnO2jZrMmMVrjcHsZBv,2RDOrhPqAM4jzTRCEb19qX",Dreamville|JID|J. Cole|Kenny Mason|Sheck Wes,608984|1518821|22394288|153536|1545353,hip hop|pop rap|rap|hip hop|pop rap|rap|underground hip hop|conscious hip hop|hip hop|north carolina hip hop|rap|atl hip hop|chill abstract hip hop|indie hip hop|pop rap|rap|trap,66|78|86|59|62,2022-03-31,day,66,2024-01-08
0.824,0.667,10,-6.603,0,0.0814,0.00321,2.65e-06,0.0956,0.305,82.037,207933,4,7HCX1Ch3mklJyEdpwPZBFW,FOR A NUT (feat. Gunna & Young Thug),62y3BHKehWnb1hlaPclDAA,"1RyvyyTE3xzB2ZywiAwp0i,2hlmm7s2ICUX0LVIhVFlZQ,50co4Is1HCEo8bhOyUWKpn",Future|Gunna|Young Thug,15692678|6520604|9355686,atl hip hop|hip hop|rap|southern hip hop|trap|atl hip hop|melodic rap|rap|trap|atl hip hop|atl trap|gangster rap|melodic rap|rap|trap,88|84|83,2022-04-29,day,53,2024-01-08
0.784,0.601,5,-6.472,0,0.118,0.0155,0.0,0.122,0.22,156.0,197133,4,3A3S5pdCJdePtJ0oKeCrCP,too easy (Remix) [feat. Future & Roddy Ricch],62y3BHKehWnb1hlaPclDAA,"2hlmm7s2ICUX0LVIhVFlZQ,1RyvyyTE3xzB2ZywiAwp0i,757aE44tKEUQEqRuT6GnEB",Gunna|Future|Roddy Ricch,6520604|15692678|10179420,atl hip hop|melodic rap|rap|trap|atl hip hop|hip hop|rap|southern hip hop|trap|melodic rap|rap|trap,84|88|76,2022-01-13,day,55,2024-01-08
0.825,0.234,9,-14.202,1,0.495,0.235,9.54e-06,0.0696,0.18,77.487,111484,4,5mt882Eqx22RwFOTE01jS8,Sleazy Flow,62y3BHKehWnb1hlaPclDAA,7FOQfJbC3e4GNoheojERnF,SleazyWorld Go,302140,rva drill,63,2021-10-15,day,71,2024-01-08
0.534,0.573,1,-6.757,1,0.414,0.00926,0.0,0.136,0.373,160.333,225533,4,2HHLfzE7PkljuqyYU4vwmh,Me or Sum (feat. Future & Lil Baby),62y3BHKehWnb1hlaPclDAA,"0Njy6yR9LykNKYg9yE23QN,1RyvyyTE3xzB2ZywiAwp0i,5f7VJjfbwm532GiveGC0ZK",Nardo Wick|Future|Lil Baby,977404|15692678|16366093,florida drill|florida rap|southern hip hop|atl hip hop|hip hop|rap|southern hip hop|trap|atl hip hop|atl trap|rap|trap,67|88|86,2021-12-03,day,69,2024-01-08
0.575,0.56,5,-7.302,1,0.478,0.173,0.0,0.257,0.471,75.956,229938,4,1udwFobQ1JoOdWPQrp2b6u,Surround Sound (feat. 21 Savage & Baby Tate),62y3BHKehWnb1hlaPclDAA,"6U3ybJ9UHNKEdsH7ktGBZ7,1URnnhqYAYcrqrcwql10ft,3IJ21966TwNZI24MwZHMu4",JID|21 Savage|Baby Tate,1518821|16213669|421574,hip hop|pop rap|rap|underground hip hop|atl hip hop|hip hop|rap|trap queen,78|89|73,2022-10-31,day,93,2024-01-08
0.767,0.438,7,-8.726,0,0.29,0.181,0.0,0.142,0.381,86.975,221980,4,37Nqx7iavZpotJSDXZWbJ3,Girls Want Girls (with Lil Baby),188Wx91EDrfn4HnJFEBRO5,"3TVXtAsR1Inumwj472S9r4,5f7VJjfbwm532GiveGC0ZK",Drake|Lil Baby,83626299|16366093,canadian hip hop|canadian pop|hip hop|pop rap|rap|atl hip hop|atl trap|rap|trap,96|86,2021-09-03,day,79,2024-01-08
0.861,0.656,4,-7.867,0,0.425,0.104,0.0,0.0986,0.331,88.967,218210,4,5W8jRrZ6tWrTrqnKRtIQBf,p r i d e . i s . t h e . d e v i l (with Lil Baby),188Wx91EDrfn4HnJFEBRO5,"6l3HvQ5sa6mXTsMTB19rO5,5f7VJjfbwm532GiveGC0ZK",J. Cole|Lil Baby,22394288|16366093,conscious hip hop|hip hop|north carolina hip hop|rap|atl hip hop|atl trap|rap|trap,86|86,2021-05-14,day,76,2024-01-08
0.817,0.556,4,-7.178,0,0.14,0.469,0.0,0.131,0.314,126.991,166368,4,55WLWX71YkHt2tSucNIf1g,Sold Out Dates (feat. Lil Baby),188Wx91EDrfn4HnJFEBRO5,"2hlmm7s2ICUX0LVIhVFlZQ,5f7VJjfbwm532GiveGC0ZK",Gunna|Lil Baby,6520604|16366093,atl hip hop|melodic rap|rap|trap|atl hip hop|atl trap|rap|trap,84|86,2018-04-16,day,71,2024-01-08
0.676,0.578,10,-4.669,0,0.375,0.0509,0.0,0.0796,0.698,158.896,203881,4,5nzhL67GpF9szXWg5y509A,Close Friends (Lil Baby & Gunna),188Wx91EDrfn4HnJFEBRO5,5f7VJjfbwm532GiveGC0ZK,Lil Baby,16366093,atl hip hop|atl trap|rap|trap,86,2018-10-05,day,76,2024-01-08
0.716,0.541,1,-7.909,1,0.149,0.0021,0.0,0.115,0.387,139.978,247055,4,2bSk87AVkCIIC3Bcligq1z,Life Goes On,188Wx91EDrfn4HnJFEBRO5,"5f7VJjfbwm532GiveGC0ZK,2hlmm7s2ICUX0LVIhVFlZQ,4O15NlyKLIASxsJ0PrXPfz",Lil Baby|Gunna|Lil Uzi Vert,16366093|6520604|16484624,atl hip hop|atl trap|rap|trap|atl hip hop|melodic rap|rap|trap|hip hop|melodic rap|philly rap|rage rap|rap,86|84|85,2018-05-18,day,79,2024-01-08
0.97,0.463,10,-7.259,1,0.366,0.0957,0.0,0.151,0.46,108.003,142417,4,5MPPttjfGap2C6j6eKcO6J,Baby (Lil Baby feat. DaBaby),188Wx91EDrfn4HnJFEBRO5,"6i392l38cR3uBPF0DbNs7S,5f7VJjfbwm532GiveGC0ZK,4r63FhuTkUYltbVAg5TQnk",Quality Control|Lil Baby|DaBaby,1316469|16366093|11554890,melodic rap|trap|atl hip hop|atl trap|rap|trap|hip hop|north carolina hip hop|pop rap|rap|trap,64|86|78,2019-08-16,day,78,2024-01-08
0.585,0.641,6,-4.269,0,0.133,0.0286,0.0,0.316,0.266,88.284,197530,4,7ge7BHazYbVKi8qyZUX1Bm,Emotionally Scarred,188Wx91EDrfn4HnJFEBRO5,5f7VJjfbwm532GiveGC0ZK,Lil Baby,16366093,atl hip hop|atl trap|rap|trap,86,2020-02-28,day,72,2024-01-08
0.532,0.572,1,-6.794,1,0.421,0.00984,0.0,0.143,0.369,160.517,225664,4,1qlh1WxuWilyIWRwdsKMuJ,Me or Sum (feat. Future & Lil Baby),188Wx91EDrfn4HnJFEBRO5,"0Njy6yR9LykNKYg9yE23QN,1RyvyyTE3xzB2ZywiAwp0i,5f7VJjfbwm532GiveGC0ZK",Nardo Wick|Future|Lil Baby,977404|15692678|16366093,florida drill|florida rap|southern hip hop|atl hip hop|hip hop|rap|southern hip hop|trap|atl hip hop|atl trap|rap|trap,67|88|86,2021-11-29,day,63,2024-01-08
0.92,0.458,5,-5.643,0,0.315,0.0171,0.0,0.107,0.403,132.992,159755,4,39RWYLt6hgk9BbhkDgaHW9,Crush A Lot,188Wx91EDrfn4HnJFEBRO5,5f7VJjfbwm532GiveGC0ZK,Lil Baby,16366093,atl hip hop|atl trap|rap|trap,86,2018-11-30,day,62,2024-01-08
0.793,0.395,1,-5.578,1,0.385,0.277,1.4e-05,0.109,0.129,77.027,213287,4,4F6yN5FsFW10Ucx7cLCzBh,Ready (feat. Gunna),188Wx91EDrfn4HnJFEBRO5,"5f7VJjfbwm532GiveGC0ZK,2hlmm7s2ICUX0LVIhVFlZQ",Lil Baby|Gunna,16366093|6520604,atl hip hop|atl trap|rap|trap|atl hip hop|melodic rap|rap|trap,86|84,2018-11-30,day,75,2024-01-08
0.888,0.432,10,-9.275,0,0.0934,0.0562,0.0,0.112,0.173,99.965,172986,4,52i143Ph5c3RQaQFBXWix1,Word On The Street,188Wx91EDrfn4HnJFEBRO5,5f7VJjfbwm532GiveGC0ZK,Lil Baby,16366093,atl hip hop|atl trap|rap|trap,86,2018-11-30,day,58,2024-01-08
0.736,0.519,0,-6.111,0,0.379,0.219,0.0,0.143,0.677,139.966,206524,4,6XeZ32B9HbV6ZrU6NTR2iM,Section 8 (feat. Young Thug),188Wx91EDrfn4HnJFEBRO5,"5f7VJjfbwm532GiveGC0ZK,50co4Is1HCEo8bhOyUWKpn",Lil Baby|Young Thug,16366093|9355686,atl hip hop|atl trap|rap|trap|atl hip hop|atl trap|gangster rap|melodic rap|rap|trap,86|83,2018-11-30,day,51,2024-01-08
0.823,0.552,4,-7.57,0,0.324,0.0174,0.0,0.122,0.418,124.038,205760,4,2u3EyuCqqV31woqGvO9LBz,Sum 2 Prove,188Wx91EDrfn4HnJFEBRO5,5f7VJjfbwm532GiveGC0ZK,Lil Baby,16366093,atl hip hop|atl trap|rap|trap,86,2020-01-10,day,70,2024-01-08
0.406,0.516,11,-10.899,0,0.392,0.0162,0.0,0.245,0.335,174.237,193960,5,0uQzOOq3aC9mszrmLLYoU3,Money Forever,188Wx91EDrfn4HnJFEBRO5,"5f7VJjfbwm532GiveGC0ZK,2hlmm7s2ICUX0LVIhVFlZQ",Lil Baby|Gunna,16366093|6520604,atl hip hop|atl trap|rap|trap|atl hip hop|melodic rap|rap|trap,86|84,2017-12-01,day,57,2024-01-08
0.798,0.574,1,-6.548,1,0.157,0.024,0.0,0.122,0.309,155.964,138587,4,4eL3XeuGaEoVT8ttDh3hwY,too easy,188Wx91EDrfn4HnJFEBRO5,"2hlmm7s2ICUX0LVIhVFlZQ,1RyvyyTE3xzB2ZywiAwp0i",Gunna|Future,6520604|15692678,atl hip hop|melodic rap|rap|trap|atl hip hop|hip hop|rap|southern hip hop|trap,84|88,2021-09-24,day,59,2024-01-08
0.825,0.458,0,-7.47,1,0.0577,0.114,0.0,0.102,0.161,145.115,197760,4,3nS9a01VvXHQriLqJYwRqG,DOLLAZ ON MY HEAD (feat. Young Thug),188Wx91EDrfn4HnJFEBRO5,"2hlmm7s2ICUX0LVIhVFlZQ,50co4Is1HCEo8bhOyUWKpn",Gunna|Young Thug,6520604|9355686,atl hip hop|melodic rap|rap|trap|atl hip hop|atl trap|gangster rap|melodic rap|rap|trap,84|83,2020-05-22,day,73,2024-01-08
0.916,0.756,0,-7.653,1,0.188,0.0942,0.0,0.23,0.756,115.69,151539,4,7KVPsVMOK3NL7subwJ0dZj,Who You Foolin,188Wx91EDrfn4HnJFEBRO5,2hlmm7s2ICUX0LVIhVFlZQ,Gunna,6520604,atl hip hop|melodic rap|rap|trap,84,2019-02-22,day,74,2024-01-08
0.952,0.478,5,-8.52,0,0.361,0.774,0.0,0.112,0.568,118.008,126168,4,6ZthdsKjWtiCxnxbhs74vF,Drip or Drown,188Wx91EDrfn4HnJFEBRO5,2hlmm7s2ICUX0LVIhVFlZQ,Gunna,6520604,atl hip hop|melodic rap|rap|trap,84,2017-11-30,day,79,2024-01-08
0.851,0.703,4,-7.351,0,0.303,0.00949,2.57e-05,0.0895,0.596,74.017,242600,4,7uZqvqXzzYMKrexKxdcGmd,Diamonds Dancing (feat. Travis Scott),188Wx91EDrfn4HnJFEBRO5,"1xr2G8Hlx4QWmT9HaUbmoO,50co4Is1HCEo8bhOyUWKpn,2hlmm7s2ICUX0LVIhVFlZQ,0Y5tJX1MQlPlqiwlOH1tJY",Young Stoner Life|Young Thug|Gunna|Travis Scott,136899|9355686|6520604|26203362,pop rap|atl hip hop|atl trap|gangster rap|melodic rap|rap|trap|atl hip hop|melodic rap|rap|trap|hip hop|rap|slap house,60|83|84|91,2021-04-16,day,60,2024-01-08
0.755,0.487,7,-9.148,0,0.299,0.0715,0.0,0.0984,0.339,151.063,183160,4,7BjDcHQ6aKuVDjfiNFzk3I,"Really Be Slime (feat. YNW Melly, Bslime & FN DaDealer)",188Wx91EDrfn4HnJFEBRO5,"1xr2G8Hlx4QWmT9HaUbmoO,1bqJuNMz1iBqWo9B0BdIiM,2EnD37GNRe2REqHBKqMnZQ,1cNDP5yjU5vjeR8qMf4grg",Young Stoner Life|FN DaDealer|Bslime|YNW Melly,136899|17299|11734|9987188,pop rap|atl trap|atl trap|melodic rap|rap,60|34|40|72,2021-04-16,day,40,2024-01-08
0.872,0.375,1,-9.598,0,0.0949,0.0332,0.0,0.283,0.548,120.05,200253,4,5hTVyxGfOKyBYhY8fgIIzT,Moon Man (feat. Strick & Kid Cudi),188Wx91EDrfn4HnJFEBRO5,"1xr2G8Hlx4QWmT9HaUbmoO,50co4Is1HCEo8bhOyUWKpn,2WInxWtfee6mRhUQUmIRAH,0fA0VVWsXO9YnASrzqfmYu",Young Stoner Life|Young Thug|Strick|Kid Cudi,136899|9355686|38328|6788413,pop rap|atl hip hop|atl trap|gangster rap|melodic rap|rap|trap|atl trap|hip hop|ohio hip hop|pop rap|rap,60|83|39|79,2021-04-16,day,45,2024-01-08
0.821,0.636,7,-6.038,0,0.0899,0.288,0.0,0.104,0.4,142.008,162268,4,7roKDmJDOzkpfGpUQJ5EnL,Business Is Business (Lil Baby & Gunna),188Wx91EDrfn4HnJFEBRO5,"5f7VJjfbwm532GiveGC0ZK,2hlmm7s2ICUX0LVIhVFlZQ",Lil Baby|Gunna,16366093|6520604,atl hip hop|atl trap|rap|trap|atl hip hop|melodic rap|rap|trap,86|84,2018-10-05,day,60,2024-01-08
0.658,0.535,11,-8.197,1,0.515,0.257,0.0,0.0981,0.395,150.055,174662,4,16QjPRt5HYK0dnLGmGRCvf,Deep End (Lil Baby & Gunna),188Wx91EDrfn4HnJFEBRO5,5f7VJjfbwm532GiveGC0ZK,Lil Baby,16366093,atl hip hop|atl trap|rap|trap,86,2018-10-05,day,53,2024-01-08
0.887,0.455,1,-5.948,1,0.444,0.697,0.0,0.101,0.655,124.959,186480,4,5diN5Ht0cc3B7iAbYde8i3,Spending Addiction,188Wx91EDrfn4HnJFEBRO5,2hlmm7s2ICUX0LVIhVFlZQ,Gunna,6520604,atl hip hop|melodic rap|rap|trap,84,2018-02-02,day,60,2024-01-08
0.912,0.587,7,-7.395,1,0.0582,0.0394,0.01,0.111,0.435,143.027,179022,4,3BXXkwyhsHM0EPApHMhQC5,Speed It Up,188Wx91EDrfn4HnJFEBRO5,2hlmm7s2ICUX0LVIhVFlZQ,Gunna,6520604,atl hip hop|melodic rap|rap|trap,84,2019-02-11,day,45,2024-01-08
0.889,0.507,2,-8.74,1,0.162,0.0562,0.0,0.116,0.219,111.994,154667,4,02mYw61RoS1vXvkD9Q5dpN,BLINDFOLD (feat. Lil Baby),188Wx91EDrfn4HnJFEBRO5,"2hlmm7s2ICUX0LVIhVFlZQ,5f7VJjfbwm532GiveGC0ZK",Gunna|Lil Baby,6520604|16366093,atl hip hop|melodic rap|rap|trap|atl hip hop|atl trap|rap|trap,84|86,2020-05-22,day,64,2024-01-08
0.873,0.577,1,-9.151,1,0.271,0.353,0.0,0.111,0.956,117.089,149133,4,4loM16743hROPC6uIJG6wM,MET GALA,188Wx91EDrfn4HnJFEBRO5,2hlmm7s2ICUX0LVIhVFlZQ,Gunna,6520604,atl hip hop|melodic rap|rap|trap,84,2020-05-22,day,67,2024-01-08
0.598,0.472,0,-10.991,1,0.258,0.204,1.54e-05,0.108,0.522,120.08,230600,4,2f8y4CuG57UJEmkG3ujd0D,NASTY GIRL / ON CAMERA,188Wx91EDrfn4HnJFEBRO5,2hlmm7s2ICUX0LVIhVFlZQ,Gunna,6520604,atl hip hop|melodic rap|rap|trap,84,2020-05-22,day,63,2024-01-08
0.823,0.504,8,-8.65,0,0.16,0.206,0.0,0.417,0.481,112.985,169907,4,4YhJ3a6kBPGJWX4Ek77sDd,TOP FLOOR (feat. Travis Scott),188Wx91EDrfn4HnJFEBRO5,"2hlmm7s2ICUX0LVIhVFlZQ,0Y5tJX1MQlPlqiwlOH1tJY",Gunna|Travis Scott,6520604|26203362,atl hip hop|melodic rap|rap|trap|hip hop|rap|slap house,84|91,2020-05-22,day,65,2024-01-08
0.881,0.517,4,-8.916,1,0.308,0.0115,0.0,0.151,0.786,115.084,168107,4,6nDSLDomNqfet6w0r1GHAz,RELENTLESS (feat. Lil Uzi Vert),188Wx91EDrfn4HnJFEBRO5,"2hlmm7s2ICUX0LVIhVFlZQ,4O15NlyKLIASxsJ0PrXPfz",Gunna|Lil Uzi Vert,6520604|16484624,atl hip hop|melodic rap|rap|trap|hip hop|melodic rap|philly rap|rage rap|rap,84|85,2020-07-24,day,59,2024-01-08
0.788,0.443,1,-9.021,1,0.341,0.107,0.0,0.115,0.221,126.071,192400,4,3pjzb1lnMOJbWbghMGSp23,STREET SWEEPER (feat. Future),188Wx91EDrfn4HnJFEBRO5,"2hlmm7s2ICUX0LVIhVFlZQ,1RyvyyTE3xzB2ZywiAwp0i",Gunna|Future,6520604|15692678,atl hip hop|melodic rap|rap|trap|atl hip hop|hip hop|rap|southern hip hop|trap,84|88,2020-07-24,day,59,2024-01-08
0.846,0.48,8,-8.618,0,0.359,0.269,0.0,0.0989,0.419,143.029,169532,4,6Tguhaf2uAe6OjRLsR2Tql,3 Headed Goat (feat. Lil Baby & Polo G),188Wx91EDrfn4HnJFEBRO5,"3hcs9uc56yIGFCSy9leWe7,5f7VJjfbwm532GiveGC0ZK,6AgTAQt8XS6jRWi4sX7w49",Lil Durk|Lil Baby|Polo G,6859221|16366093|10657935,chicago drill|chicago rap|drill|hip hop|rap|trap|atl hip hop|atl trap|rap|trap|chicago rap|rap,81|86|80,2020-05-08,day,76,2024-01-08
0.666,0.465,1,-8.545,1,0.26,0.0503,0.0,0.215,0.292,167.937,291175,4,40iJIUlhi6renaREYGeIDS,Fair Trade (with Travis Scott),188Wx91EDrfn4HnJFEBRO5,"3TVXtAsR1Inumwj472S9r4,0Y5tJX1MQlPlqiwlOH1tJY",Drake|Travis Scott,83626299|26203362,canadian hip hop|canadian pop|hip hop|pop rap|rap|hip hop|rap|slap house,96|91,2021-09-03,day,86,2024-01-08
0.803,0.597,11,-6.035,0,0.141,0.000619,4.5e-06,0.323,0.331,136.008,257605,4,0k1WUmIRnG3xU6fvvDVfRG,Way 2 Sexy (with Future & Young Thug),188Wx91EDrfn4HnJFEBRO5,"3TVXtAsR1Inumwj472S9r4,1RyvyyTE3xzB2ZywiAwp0i,50co4Is1HCEo8bhOyUWKpn",Drake|Future|Young Thug,83626299|15692678|9355686,canadian hip hop|canadian pop|hip hop|pop rap|rap|atl hip hop|hip hop|rap|southern hip hop|trap|atl hip hop|atl trap|gangster rap|melodic rap|rap|trap,96|88|83,2021-09-03,day,77,2024-01-08
0.84,0.744,1,-4.751,1,0.113,0.0181,0.0,0.629,0.171,83.737,204347,4,2tUL6dZf1mywCj5WvCPZw6,No Friends In The Industry,188Wx91EDrfn4HnJFEBRO5,3TVXtAsR1Inumwj472S9r4,Drake,83626299,canadian hip hop|canadian pop|hip hop|pop rap|rap,96,2021-09-03,day,73,2024-01-08
